,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,business_hours,attributes
84,8z4CPMevznRytGKCSs6RDw,aunty-s-hotpot-house-kapolei,Aunty’s Hotpot House,https://s3-media0.fl.yelpcdn.com/bphoto/_cNjZXy0QXYRpdIvaD52pg/o.jpg,False,https://www.yelp.com/biz/aunty-s-hotpot-house-kapolei?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,466,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}]",4.6,"{'latitude': 21.33324429512161, 'longitude': -158.05111510297843}",[],$$,"{'address1': '91-5431 Kapolei Pkwy', 'address2': 'Ste 426', 'address3': None, 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['91-5431 Kapolei Pkwy', 'Ste 426', 'Kapolei, HI 96707']}",+18087266935,(808) 726-6935,3978.504592244237,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
85,6cAUDEFGCGafexzMLCUCGg,tanaka-ramen-and-izakaya-kapolei-2,Tanaka Ramen & Izakaya,https://s3-media0.fl.yelpcdn.com/bphoto/-bGDS3-yn4fTYwVPHiF6ag/o.jpg,False,https://www.yelp.com/biz/tanaka-ramen-and-izakaya-kapolei-2?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,401,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.2,"{'latitude': 21.337702893481147, 'longitude': -158.08110406612312}","['pickup', 'delivery']",$$,"{'address1': '590 Farrington Hwy', 'address2': 'Ste 510', 'address3': '', 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['590 Farrington Hwy', 'Ste 510', 'Kapolei, HI 96707']}",+18087441231,(808) 744-1231,1102.772200700406,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://tanakaramen.com/menu.html', 'open24_hours': None, 'waitlist_reservation': None}"
86,inUo2MSqKLFqKqGI9VrM_A,village-bottle-shop-and-tasting-room-kapolei,Village Bottle Shop & Tasting Room,https://s3-media0.fl.yelpcdn.com/bphoto/LFLA_BPRWzBS7HYCxN8_UQ/o.jpg,False,https://www.yelp.com/biz/village-bottle-shop-and-tasting-room-kapolei?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,132,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.5,"{'latitude': 21.32955235577314, 'longitude': -158.09113873352717}",[],$$,"{'address1': '4450 Kapolei Pkwy', 'address2': 'Ste 278', 'address3': None, 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['4450 Kapolei Pkwy', 'Ste 278', 'Kapolei, HI 96707']}",+18087620052,(808) 762-0052,283.7105644620593,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.villagebeerhawaii.com/kapolei-food-menu', 'open24_hours': None, 'waitlist_reservation': None}"
87,_4f-2oRnDPfj-IwCMBphbQ,supa-thai-kapolei-3,Supa Thai,https://s3-media0.fl.yelpcdn.com/bphoto/sL8XwJf6q6ZITDiEdkdrPg/o.jpg,False,https://www.yelp.com/biz/supa-thai-kapolei-3?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,319,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]",4.4,"{'latitude': 21.3429914634429, 'longitude': -158.0722139766943}","['pickup', 'delivery']",$$,"{'address1': '91-710 Farrington Hwy', 'address2': 'Ste 220', 'address3': None, 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['91-710 Farrington Hwy', 'Ste 220', 'Kapolei, HI 96707']}",+18086742222,(808) 674-2222,2192.7566713638575,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.supathaihawaii.com/menu.html', 'open24_hours': None, 'waitlist_reservation': None}"
88,KxAe9Yc50Tu3aghgCJbYrQ,eggs-n-things-kapolei,Eggs 'n Things,https://s3-media0.fl.yelpcdn.com/bphoto/vwMePt98mNE1r0FGGNx3-A/o.jpg,False,https://www.yelp.com/biz/eggs-n-things-kapolei?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,1318,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.1,"{'latitude': 21.34231558523304, 'longitude': -158.12376542494704}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '92-1047 Olani St', 'address2': 'Ste 1-101', 'address3': None, 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['92-1047 Olani St', 'Ste 1-101', 'Kapolei, HI 96707']}",+18083123447,(808) 312-3447,3745.591934271412,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': True}"
89,VmkZoQjc2449ua7y2uf7xw,waka-sakura-sushi-restaurant-kapolei,Waka Sakura Sushi Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/Ez93IVOazLlNhADg53aQzg/o.jpg,False,https://www.yelp.com/biz/waka-sakura-sushi-restaurant-kapolei?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,247,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.3,"{'latitude': 21.33183, 'longitude': -158.08537}",[],,"{'address1': '500 Kamokila Blvd', 'address2': None, 'address3': '', 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['500 Kamokila Blvd', 'Kapolei, HI 96707']}",+18089099719,(808) 909-9719,496.65569863845764,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
90,v-f51IcOtsR3x6kkA6HNMg,minas-fish-house-kapolei-5,Mina's Fish House,https://s3-media0.fl.yelpcdn.com/bphoto/FOvR4K7FkBvQ8NOaHbzt2A/o.jpg,False,https://www.yelp.com/biz/minas-fish-house-kapolei-5?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,718,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.2,"{'latitude': 21.3393597, 'longitude': -158.1257642}",[],$$$$,"{'address1': '92-1001 Olani St', 'address2': None, 'address3': '', 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['92-1001 Olani St', 'Kapolei, HI 96707']}",+18086793042,(808) 679-3042,3855.7018608975523,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
91,V5lzxBpaLezuqKq9LVoYdw,pho-and-company-kapolei-14,Pho & Company,https://s3-media0.fl.yelpcdn.com/bphoto/rdi-z78JdtfPfrlLPXrRCg/o.jpg,False,https://www.yelp.com/biz/pho-and-company-kapolei-14?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,201,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.3,"{'latitude': 21.33785090067583, 'longitude': -158.0809336563901}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '590 Farrington Hwy', 'address2': 'Ste 514', 'address3': None, 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['590 Farrington Hwy', 'Ste 514', 'Kapolei, HI 96707']}",+18086741828,(808) 674-1828,1126.8174287804868,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.phoandcompany.com/menu', 'open24_hours': None, 'waitlist_reservation': True}"
92,qg66JF3EvLBjFKKDr-Ea5w,doraku-sushi-kapolei-kapolei,Doraku Sushi Kapolei,https://s3-media0.fl.yelpcdn.com/bphoto/nj3_ue6qLU58WQzWMMKtJA/o.jpg,False,https://www.yelp.com/biz/doraku-sushi-kapolei-kapolei?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,433,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 21.338001, 'longitude': -158.080835}",[],$$,"{'address1': '590 Farrington Hwy', 'address2': None, 'address3': '', 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['590 Farrington Hwy', 'Kapolei, HI 96707']}",+18088886300,(808) 888-6300,1174.92106774154,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://dorakusushi.com/kapolei/menu/', 'open24_hours': None, 'waitlist_reservation': None}"
93,uaSuPcrybuZ_RzhWB82ITQ,noe-kapolei-5,Noe,https://s3-media0.fl.yelpcdn.com/bphoto/OmFLGiNSp2Ockky2kJd_8g/o.jpg,False,https://www.yelp.com/biz/noe-kapolei-5?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,428,"[{'alias': 'italian', 'title': 'Italian'}]",4.4,"{'latitude': 21.3392637334532, 'longitude': -158.125862071196}",['delivery'],$$$$,"{'address1': '92-1001 Olani St', 'address2': '', 'address3': '', 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['92-1001 Olani St', 'Kapolei, HI 96707']}",+18086790079,(808) 679-0079,3863.210634296645,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': 'https://www.fourseasons.com/oahu/dining/menus/noe-dinner/', 'open24_hours': None, 'waitlist_reservation': None}"
94,7hb2rLfKpAPsUBKKyDK0Ow,best-side-pies-kapolei-4,Best Side Pies,https://s3-media0.fl.yelpcdn.com/bphoto/DagsQUWgqi7bim5N-4hIEA/o.jpg,False,https://www.yelp.com/biz/best-side-pies-kapolei-4?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,127,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.8,"{'latitude': 21.330915, 'longitude': -158.0732034}",[],,"{'address1': '731 Kunehi St', 'address2': None, 'address3': '', 'city': 'Kapolei ', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['731 Kunehi St', 'Kapolei , HI 96707']}",+18083895574,(808) 389-5574,1688.0714977584494,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
95,4o1T3lju8FmgZvuZVE15rQ,la-hiki-kapolei-3,La Hiki,https://s3-media0.fl.yelpcdn.com/bphoto/HOS3wTdYw0JZgW_jgSOdeQ/o.jpg,False,https://www.yelp.com/biz/la-hiki-kapolei-3?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,444,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'New American'}]",4.2,"{'latitude': 21.339174599941476, 'longitude': -158.12584096888372}",['delivery'],$$$$,"{'address1': '92-1001 Olani St', 'address2': '', 'address3': '', 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['92-1001 Olani St', 'Kapolei, HI 96707']}",+18086790079,(808) 679-0079,3858.9009247295658,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '0600', 'end': '1500', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://www.fourseasons.com/oahu/dining/menus/la-hiki-lunch/', 'open24_hours': None, 'waitlist_reservation': None}"
96,sGfeLq5p0MH4VkqiAVFBag,la-tour-cafe-kapolei-2,La Tour Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/5KhjzYhNrb54VOhKhqCdUw/o.jpg,False,https://www.yelp.com/biz/la-tour-cafe-kapolei-2?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,433,"[{'alias': 'macarons', 'title': 'Macarons'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.8,"{'latitude': 21.33059924775512, 'longitude': -158.0941267079612}","['pickup', 'delivery']",$$,"{'address1': '4450 Kapolei Pkwy', 'address2': 'Ste 350', 'address3': 'Space 530', 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['4450 Kapolei Pkwy', 'Ste 350', 'Space 530', 'Kapolei, HI 96707']}",+18088882220,(808) 888-2220,493.1308530578416,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'http://latourcafe.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}"
97,tSsKu9DcQcLs9IFAJYtBxA,thai-lao-restaurant-kapolei,Thai Lao Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/3Mx8ObCzUVMWvuRDqPN3uw/o.jpg,False,https://www.yelp.com/biz/thai-lao-restaurant-kapolei?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,833,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'laotian', 'title': 'Laotian'}]",4.0,"{'latitude': 21.33815, 'longitude': -158.07772}","['pickup', 'delivery']",$$,"{'address1': '563 Farrington Hwy', 'address2': '', 'address3': '', 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['563 Farrington Hwy', 'Kapolei, HI 96707']}",+18086742262,(808) 674-2262,1394.628226535715,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'http://thailaorestauranthi.com/MENU.html', 'open24_hours': None, 'waitlist_reservation': None}"
98,NpjGB3VxhEg3Y-uMETV-cA,longhis-kapolei-2,Longhi's,https://s3-media0.fl.yelpcdn.com/bphoto/avNjb0xHvlP1_OhOkp5H1w/o.jpg,False,https://www.yelp.com/biz/longhis-kapolei-2?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,826,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.6,"{'latitude': 21.332002573833066, 'longitude': -158.12138757055288}",['delivery'],$$$,"{'address1': '92-161 Waipahe Pl', 'address2': None, 'address3': '', 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['92-161 Waipahe Pl', 'Kapolei, HI 96707']}",+18086718887,(808) 671-8887,3304.672442379778,"[{'open': [{'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 4}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1600', 'end': '2130', 'day': 5}, {'is_overnight': False, 'start': '0800', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1600', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://static1.squarespace.com/static/617e1b6c128fd01ca4215dea/t/66a7671ce991763c624dd29a/1722246970503/KAANAPALI+BRUNCH+JUL24+', 'open24_hours': None, 'waitlist_reservation': True}"
99,MAGlIL_xnkcPMoJoJ26hmQ,juliez-restaurant-kapolei,Julie'Z Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/8WDxGMSEPm98MYf1BfnEUA/o.jpg,False,https://www.yelp.com/biz/juliez-restaurant-kapolei?adjust_creative=nwXV3vxppP4yBywMeVSSZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nwXV3vxppP4yBywMeVSSZg,692,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.6,"{'latitude': 21.337707686995177, 'longitude': -158.08044293277814}",['delivery'],$$,"{'address1': '590 Farrington Hwy', 'address2': 'Ste 532', 'address3': '', 'city': 'Kapolei', 'zip_code': '96707', 'country': 'US', 'state': 'HI', 'display_address': ['590 Farrington Hwy', 'Ste 532', 'Kapolei, HI 96707']}",+18086938778,(808) 693-8778,1157.75912581013,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2030', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2030', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2030', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2030', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2030', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","{'business_temp_closed': None, 'menu_url': 'https://static1.squarespace.com/static/5b085d14e17ba30d3e9f8684/t/60da8cf8a30eef302cc78ada/1624935674013/KAP-JuliezRestaurant-TakeOutMenu-062021.pdf', 'open24_hours': None, 'waitlist_reservation': None}"
